Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,PopDen,nearest_road_distance
2020-04,2020,4,Dundee Meadowside,Roadside,340243.04,730658.37,-2.97138605,56.46425799,6,13.60416667,0,12.62,0,6.413333333,9.580067,8.177032,3.996886,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.39131364,Rural Areas,52,2.610376118,2.535282857,1.858379157,train3,test,train10,train1,train3,train1,train3,train3,test,test,0.005301468,5.225675715
2020-04,2020,4,Dundee Seagate,Kerbside,340486.33,730446.2,-2.967389911,56.46238296,0,17.90333333,0,12.82,0,6.55,9.580067,8.177032,3.996886,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.21668598,Rural Areas,52,2.884986915,2.551006451,1.87946505,train5,train2,train4,train7,train5,train4,train3,train5,test,train5,0.005301468,6.829277012
2020-04,2020,4,Dundee Union Street,Roadside,340234.85,730091.73,-2.971388965,56.45916699,30,,30,,30,,9.580067,8.177032,3.996886,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.31392746,Rural Areas,52,,,,train1,test,train8,train6,test,train9,train1,train2,train2,train9,0.005301468,33.04760881
2020-04,2020,4,Dundee Whitehall Street,Roadside,340277.72,730154.91,-2.970707922,56.45973996,0,12.55666667,0,10.86,0,5.663333333,9.580067,8.177032,3.996886,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.21668598,Rural Areas,52,2.530251733,2.385086315,1.734012647,train2,test,train9,train1,train3,train3,train8,test,train5,train2,0.005301468,72.37791012
2020-04,2020,4,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,-4.497991768,55.60746529,0,12.49,0,12.93,0,7.723333333,6.081821,7.180686,3.92855,71.99517586,1017.529877,14.36431686,3.416647124,216.2642897,9.698537489,0.43812588,Other Urban Areas,52,2.524928324,2.559550193,2.04424605,train7,train5,test,test,train10,train1,train5,train9,test,test,0.002724441,8.746726285
2020-04,2020,4,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,-4.333505014,55.91959602,0,10.42666667,6,10.1875,6,5.483333333,7.347719,7.70021,4.398901,72.8842694,1017.931272,29.14009586,4.560217636,212.3864526,8.998908376,0.5637024,Rural Areas,52,2.344366627,2.321161479,1.701713189,train1,train10,train4,train7,train4,train9,train10,train10,train2,train3,0.002982085,9.571084396
2020-04,2020,4,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,-4.225000046,55.90416698,0,12.18,0,12.24,0,6.903333333,8.774321,8.152117,4.610383,72.69828957,1017.97077,21.23816543,4.565398532,211.1089931,9.097211072,0.53732672,Rural Areas,52,2.499795262,2.504709277,1.932004387,train8,train4,test,test,train10,train6,train6,train4,train1,test,0.002702925,9.929695603
2020-04,2020,4,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,-4.151758928,55.93592099,7,9.756521739,0,12.75,0,6.796666667,7.72331,8.14538,4.415956,73.48976483,1017.960042,17.7349747,4.355783986,211.2816973,8.880038999,0.53603424,Rural Areas,52,2.277935958,2.545531272,1.916432296,train7,train9,train6,train9,train5,train9,train2,train9,train5,train4,0.003030127,9.422364395
2020-04,2020,4,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,-4.317753008,55.93825301,0,7.6,1,15.84827586,30,,6.690653,7.405385,4.250208,73.83890438,1017.928785,26.37357371,4.100673391,213.3020133,9.002646742,0.60721908,Rural Areas,52,2.028148247,2.763060716,,train2,train6,train6,train5,train1,train4,train4,train2,train1,train5,0.002726976,9.562910204
2020-04,2020,4,East Lothian Musselburgh N High St,Roadside,333941,672836,-3.059222799,55.9440076,0,10.16666667,4,14.13076923,30,,8.069931,9.540622,4.913253,74.22321174,1017.977532,4.197714243,5.017533136,216.7617521,8.97795038,0.53331744,Large Urban Areas,52,2.319114395,2.648354635,,train6,train1,train3,train5,test,train1,test,train6,train1,train1,0.004724132,11.03844802
2020-04,2020,4,Edinburgh Currie,Rest,317575.4,667874.3,-3.319660353,55.89690865,8,6.527272727,0,11.51,30,,6.095839,8.93815,4.563776,72.83387159,1017.889538,5.967508757,4.587605926,203.8990221,8.086049808,0.5256516,Large Urban Areas,52,1.875989203,2.443216223,,train3,test,train1,test,test,train6,test,train3,train8,test,0.00254727,367.6985473
2020-04,2020,4,Edinburgh Glasgow Road,Roadside,313101,672651,-3.392727136,55.9390261,0,7.886666667,8,13.51363636,30,,9.843212,10.03442,4.732502,72.70714002,1017.890016,4.425929895,4.092494963,210.1359434,8.706544987,0.49910416,Rural Areas,52,2.06517357,2.603699277,,train4,train5,train8,train4,train5,train1,test,train7,train8,train6,0.000118929,7.179777766
2020-04,2020,4,Edinburgh Gorgie Road,Roadside,323121,672314,-3.232267016,55.93770769,0,11.87333333,30,,30,,11.24438,10.31583,5.151529,70.61778716,1017.926489,5.378086985,5.126765687,208.1461147,9.189013617,0.37241204,Large Urban Areas,52,2.474294989,,,train2,test,train5,train8,train8,train3,train4,train3,train1,test,0.012830807,13.05821225
2020-04,2020,4,Edinburgh Nicolson Street,Roadside,326150,673046,-3.183990832,55.94475855,21,13.53333333,0,11.33,0,6.553333333,12.11542,9.184208,4.947016,71.39179011,1017.942986,4.925816953,5.577010805,212.2815429,9.048848761,0.46844488,Large Urban Areas,52,2.605155778,2.427454075,1.879973826,train4,test,train2,train5,train5,train8,train5,train1,train10,train3,0.008688198,7.022324952
2020-04,2020,4,Edinburgh Queen Street,Roadside,324825.48,674079.54,-3.205481028,55.953837,30,,30,,30,,11.97276,9.396069,5.125563,71.50230299,1017.935156,4.907260845,5.472331513,213.6699071,9.059672549,0.3923138,Rural Areas,52,,,,train6,train8,train4,train5,train4,train1,test,test,train9,train1,0.008817264,15.17135145
2020-04,2020,4,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,-3.303249928,55.96049697,0,13.83333333,0,13.11666667,0,7.076666667,9.385732,9.954748,5.126006,72.1812854,1017.914226,4.639495335,5.031465473,212.1733306,8.802206695,0.6043076,Rural Areas,52,2.627081139,2.573883686,1.956802987,train4,train8,train8,test,train3,train1,train2,train6,train8,train5,0.003895127,8.259895052
2020-04,2020,4,Edinburgh Salamander St,Roadside,327613.24,676342.55,-3.161455035,55.97459399,0,11.75666667,0,15.98333333,30,,10.5789,10.34377,5.003522,73.50225234,1017.953882,4.471338782,6.034561678,221.8718937,8.97166914,0.27183266,Rural Areas,52,2.464420456,2.771546513,,train9,train10,test,test,train5,train8,train2,test,train3,train2,0.005985509,7.082331756
2020-04,2020,4,Edinburgh St John's Road,Kerbside,320079.88,672902.79,-3.281110919,55.9425,0,11.15666667,0,12.26,0,6.663333333,9.30196,9.413976,5.031479,71.06868349,1017.913768,4.996345131,4.729080559,207.8843072,9.027069872,0.49012336,Rural Areas,52,2.412037227,2.506341931,1.89661986,train3,train4,train5,train10,train4,train10,train3,test,train7,train8,0.004297246,14.36624253
2020-04,2020,4,Edinburgh St Leonards,Rest,326264.3,673136.49,-3.18218598,55.94558898,0,8.776666667,0,11.03333333,0,6.513333333,12.11542,9.184208,4.947016,71.39179011,1017.942986,4.925816953,5.577010805,212.2815429,9.048848761,0.46844488,Rural Areas,52,2.172096685,2.400920994,1.873851358,train1,train2,train10,train6,train8,test,test,train5,train3,train10,0.008688198,44.11561169
2020-04,2020,4,Eskdalemuir,Rest,323550.97,603021.74,-3.206110971,55.31530997,2,1.953571429,30,,30,,1.786278,5.952352,3.474722,75.43986977,1018.319223,20.78042221,3.67562739,207.2520814,7.684737666,0.59353484,Rural Areas,52,0.669659199,,,train8,train7,test,train10,test,test,train3,train2,train7,train8,1.59E-06,233.9918751
2020-04,2020,4,Falkirk Grangemouth MC,Rest,292818.05,682006.92,-3.721013031,56.01895095,0,9.126666667,30,,30,,7.218009,8.811444,4.404278,71.81428207,1017.928088,12.46066359,4.229083735,207.258767,9.345621299,0.39894212,Rural Areas,52,2.211200531,,,train9,train3,train3,test,test,test,test,train1,train9,train9,0.000479467,43.16050621
2020-04,2020,4,Falkirk Haggs,Roadside,278977,679271,-3.941685363,55.99108677,0,10.96666667,17,15.39230769,30,,6.964782,9.079359,4.277239,73.15031262,1017.934652,15.46706185,3.831058286,205.0770879,8.489080792,0.61727936,Other Urban Areas,52,2.394860369,2.733867884,,test,test,train10,train10,train10,train8,train10,train10,train2,train2,0.001164832,6.344912512
2020-04,2020,4,Falkirk Hope St,Roadside,288688.39,680219.33,-3.78648491,56.00195595,0,10.27,0,14.50333333,30,,8.166707,8.432256,4.469478,72.10420541,1017.922708,17.07947509,3.950953709,205.4898593,8.930897982,0.4696478,Rural Areas,52,2.329227024,2.674378508,,test,train5,train3,train3,train4,train8,train8,train4,test,train1,0.002296989,9.767545758
2020-04,2020,4,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,-3.789021528,56.01357234,21,17.14444444,14,15.08125,30,,7.6004,8.406456,4.513423,72.16887771,1017.927665,15.52276545,3.917423435,205.6257459,8.915179761,0.51479176,Other Urban Areas,52,2.841674182,2.71345225,,train5,train8,train1,train10,train9,train8,test,train2,train1,train6,0.003806513,7.609453912
2020-04,2020,4,Falkirk West Bridge Street,Roadside,288457,680064,-3.790128751,56.00050725,0,22.13333333,30,,30,,8.166707,8.432256,4.469478,72.10420541,1017.922708,17.07947509,3.950953709,205.4898593,8.930897982,0.4696478,Other Urban Areas,52,3.097084768,,,test,train4,test,train9,train2,train5,train5,train1,train10,train4,0.002296989,7.354256285
2020-04,2020,4,Fife Cupar,Roadside,337369.34,714578.52,-3.014167029,56.31944401,10,13.075,0,16.78,0,7.45,4.599908,8.546121,4.127308,73.9338253,1018.06398,8.156764596,3.728298738,200.7283473,8.493655141,0.57724924,Rural Areas,52,2.57070201,2.820187701,2.008214032,train7,train10,train6,train2,train8,test,train6,train4,train10,train10,0.002975248,6.010415946
2020-04,2020,4,Fife Dunfermline,Roadside,309924.49,687724.72,-3.448620052,56.07383003,0,9.026666667,0,12.22666667,0,6.78,8.010483,9.110738,4.50762,72.67460362,1017.939226,8.989834517,6.00238573,209.5164474,8.324445312,0.57553804,Rural Areas,52,2.200183159,2.503619359,1.913977102,test,train7,test,train1,train9,train5,test,test,test,test,0.002801765,11.15464231
2020-04,2020,4,Fife Kirkcaldy,Roadside,329143.57,692986.35,-3.141347009,56.12433096,0,7.336666667,0,12.37,0,7.003333333,5.907959,7.239916,4.011471,74.56386741,1018.013408,7.181487728,5.657602581,210.9986889,8.796509948,0.56114072,Rural Areas,52,1.992884607,2.515274186,1.946386226,train10,train2,train6,train4,train2,train6,train1,test,train10,train9,0.002023417,11.68128734
2020-04,2020,4,Fife Rosyth,Roadside,311770.51,683501.59,-3.417582065,56.03624296,0,8.956666667,0,12.39,0,6.836666667,8.02425,9.169606,4.748087,72.75130021,1017.919427,7.756101001,5.712556051,216.6786791,8.887343947,0.55323468,Rural Areas,52,2.192398134,2.516889696,1.922300283,train4,train3,train4,train1,train7,train2,train9,train6,train6,train5,0.003568482,10.58146139
2020-04,2020,4,Fort William,Rest,210849.73,774418.72,-5.101101946,56.82265998,0,3.22,30,,30,,1.884869,4.717869,2.286132,71.29898312,1018.122863,47.20347283,2.813864836,178.5285936,9.168326391,0.4752856,Rural Areas,52,1.16938136,,,test,train7,train4,train6,train10,test,train5,test,train6,train3,0.000733658,191.0125739
2020-04,2020,4,Glasgow Anderston,Rest,257940.81,665497.95,-4.271388994,55.86166699,0,11.14666667,14,10.89375,14,6.29375,15.51084,10.47632,4.89343,70.1965356,1017.972537,16.65868999,3.993923108,208.1879177,10.05214656,0.28445852,Rural Areas,52,2.4111405,2.38818923,1.839557077,train3,train5,train7,train9,train6,train9,train1,train8,train8,test,0.007657156,46.64159378
2020-04,2020,4,Glasgow Burgher St,Roadside,262549.48,664168.91,-4.197139912,55.85107102,0,10.27,2,14.49285714,30,,10.41367,8.542207,4.639095,70.19700568,1017.976042,16.01663356,3.600157932,207.4710539,9.822822224,0.49774196,Rural Areas,52,2.329227024,2.673655917,,train2,train3,train1,train8,train4,train10,train1,train8,train2,train1,0.0034253,8.538160264
2020-04,2020,4,Glasgow Byres Road,Roadside,256526.91,666936.95,-4.294722015,55.874167,0,11.10666667,0,14.29,0,8.35,12.94618,8.621157,4.639246,70.45367184,1017.967461,19.75435535,4.124113531,208.7192618,9.884089777,0.41425904,Rural Areas,52,2.407545529,2.659559992,2.122261539,train1,train2,train3,train8,train7,train6,train2,train9,train4,train3,0.009129686,9.448460622
2020-04,2020,4,Glasgow Dumbarton Road,Roadside,255030,666608,-4.31844935,55.8707657,0,13.51,0,13.15666667,0,6.86,11.64325,8.903801,4.756831,70.47400474,1017.96057,20.38826239,4.059841259,208.8859907,9.831377546,0.41271644,Large Urban Areas,52,2.603430152,2.576928601,1.925707442,test,train6,train6,train7,train4,test,train7,train5,train6,train2,0.011648075,9.621623143
2020-04,2020,4,Glasgow Great Western Road,Roadside,258007,666651,-4.270936625,55.87203836,0,9.733333333,30,,30,,15.87517,10.51597,4.990312,70.40680619,1017.976436,17.67170296,4.090357691,208.3640328,9.940512134,0.4118634,Large Urban Areas,52,2.275556421,,,train4,test,train10,train10,test,train7,train1,train1,test,test,0.007803212,15.37028264
2020-04,2020,4,Glasgow High Street,Roadside,260014.1,665348.9,-4.23821368,55.86093551,0,10.45666667,0,12.68666667,0,6.453333333,16.19248,10.13053,4.93475,70.15406872,1017.979698,15.86306863,4.022061874,207.2497331,9.805639614,0.3926118,Large Urban Areas,52,2.347239734,2.540551573,1.864596793,test,train3,train5,train8,train6,train4,train6,test,test,train2,0.005464461,13.7337869
2020-04,2020,4,Glasgow Kerbside,Kerbside,258713.92,665194.51,-4.258888922,55.85917001,1,19.71034483,0,12.35333333,0,6.653333333,19.82061,9.950081,4.918889,70.15782868,1017.976208,15.73423327,4.085532798,207.7127013,9.969993365,0.2961933,Rural Areas,52,2.981143616,2.513925932,1.895117982,test,train5,train2,train3,train10,train2,test,train4,train6,train7,0.004372748,286.6771733
2020-04,2020,4,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,-4.270767942,55.83625604,30,,30,,30,,10.33005,8.291381,4.545501,70.38085689,1017.963678,16.07715052,3.628568409,208.2518119,9.508130164,0.4065814,Rural Areas,52,,,,test,train8,test,train5,train8,test,train7,train7,train3,train8,0.007121622,9.431613068
2020-04,2020,4,Glasgow Townhead,Rest,259692.6,665899.13,-4.24363094,55.86578198,0,9.423333333,0,11.23,0,6.576666667,16.16988,8.836711,4.709395,70.18269526,1017.9786,15.89926347,4.001941912,207.6886152,9.941640758,0.3926118,Rural Areas,52,2.243188883,2.418588769,1.883528031,train6,test,test,test,train7,train3,test,train4,train4,train9,0.008851289,286.2007658
2020-04,2020,4,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,-4.354967932,55.79412004,0,4.833333333,0,9.506666667,0,5.996666667,6.147751,7.221135,3.977368,72.80922135,1017.91337,20.29945248,3.459411364,210.2412106,9.088287657,0.65871828,Rural Areas,52,1.575536361,2.251993307,1.791203759,train4,train2,test,train1,test,train4,train7,train1,train7,train3,0.000760405,703.3625679
2020-04,2020,4,Grangemouth,Industrial,293829.88,681020.65,-3.704398944,56.01031895,0,10.56333333,0,13.62333333,0,9.183333333,9.274985,8.379982,4.713545,71.94140649,1017.920124,12.57935336,4.320308313,208.141816,9.337185807,0.41099708,Rural Areas,52,2.357388885,2.611784009,2.217390247,test,test,train10,train3,train9,train3,train2,train7,train7,train1,0.002708321,276.6920559
2020-04,2020,4,Grangemouth Moray,Rest,293436.55,681344.72,-3.710832922,56.01314198,3,11.07037037,30,,30,,9.274985,8.379982,4.713545,71.94140649,1017.920124,12.57935336,4.320308313,208.141816,9.337185807,0.41099708,Rural Areas,52,2.404272203,,,train6,train7,train9,train2,train1,train4,train9,test,train5,train5,0.002708321,58.50815374
2020-04,2020,4,Inverclyde Greenock A8,Roadside,229331.5,675714.7,-4.73442097,55.94407866,0,12.58333333,0,13.49,0,6.486666667,9.474823,6.403448,3.545374,73.64290164,1017.784605,27.73974647,5.287038482,210.2242629,9.47552074,0.50592968,Other Urban Areas,52,2.532373187,2.60194867,1.869748788,test,train2,train3,test,train3,train5,train7,train10,train7,test,0.003067665,2.984158052
2020-04,2020,4,Inverness,Roadside,265708.85,845668.85,-4.241451007,57.48130795,1,6.748275862,0,10.73666667,0,5.533333333,5.883352,6.184689,3.385562,69.75462824,1017.347027,14.16058238,3.587200964,222.3589827,8.819066402,0.3909384,Rural Areas,52,1.909287044,2.373664675,1.710790407,train4,train9,train5,test,train8,train5,train4,train2,train3,train8,0.003224405,9.161786596
2020-04,2020,4,Inverness Academy Street,Roadside,266653,845439,-4.225591911,57.47952362,2,15.37857143,30,,30,,5.88474,6.11798,3.327771,69.66304308,1017.343638,13.77742759,3.52734512,221.5362682,8.837842825,0.32166518,Other Urban Areas,52,2.732975075,,,train10,train10,train8,test,train1,train9,train8,train6,train4,test,0.002342059,19.54834901
2020-04,2020,4,Inverness Academy Street 1st Floor,Roadside,266653.2,845439.2,-4.225588687,57.47952547,2,14.53928571,30,,30,,5.88474,6.11798,3.327771,69.66304308,1017.343638,13.77742759,3.52734512,221.5362682,8.837842825,0.32166518,Other Urban Areas,52,2.676854345,,,test,test,test,train4,train2,train6,test,test,train9,train1,0.002342059,19.26604113
2020-04,2020,4,Lerwick,Rest,445350.77,1139689.93,-1.185318917,60.13922003,0,2.503333333,30,,30,,2.364815,4.72034,2.50985,82.75207307,1016.619943,54.46774429,6.749396935,152.3920029,6.259966563,0.6921708,Rural Areas,52,0.917623177,,,train5,train10,train9,test,train10,test,train7,train2,test,train7,0.00025478,140.2011149
2020-04,2020,4,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,-3.961072478,55.87000076,0,7.673333333,30,,30,,8.934345,8.88904,4.779824,72.48395954,1017.911803,14.17445358,4.964014345,206.8541874,8.352281839,0.51549348,Other Urban Areas,52,2.037751115,,,train3,train4,train9,train10,train7,test,train2,train7,train6,test,0.003552469,14.81314762
2020-04,2020,4,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,-3.94734605,55.84580998,0,9.043333333,0,12.01333333,0,6.566666667,7.759228,9.326022,4.608509,72.57858335,1017.901655,12.73809918,4.755110495,207.6308687,8.549665993,0.5679336,Rural Areas,52,2.202027838,2.486017144,1.882006347,train1,train5,test,train7,train7,train5,test,train7,train10,test,0.000466173,3.193975307
2020-04,2020,4,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,-4.029968166,55.86352174,0,8.903333333,30,,30,,10.59706,8.545942,4.802351,72.01014915,1017.928344,12.28097758,4.366293857,207.8924708,8.762378252,0.44874752,Other Urban Areas,52,2.186425738,,,train7,train6,train7,train4,train3,train7,train6,train9,train4,train8,0.003255365,11.55067351
2020-04,2020,4,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,-4.019443945,55.85194396,0,7.34,0,9.98,0,6.116666667,10.99162,9.337704,4.977417,71.41187598,1017.92368,11.82587172,4.257323399,206.568655,8.926200653,0.47603224,Rural Areas,52,1.993338843,2.30058309,1.811017286,train10,train3,train1,train1,train6,train2,train6,test,train5,train3,0.004108641,16.13114014
2020-04,2020,4,N Lanarkshire Croy,Roadside,272770.4,675740.3,-4.039443976,55.95777804,30,,30,,30,,6.558533,7.691012,4.18477,72.88762149,1017.940934,16.09480675,4.418029997,207.613437,8.709732118,0.60817024,Other Urban Areas,52,,,,test,train6,train7,test,test,test,train1,test,test,train7,0.001135502,9.039749229
